timestamp,open,high,low,close,volume
1600697100,1.27781,1.27781,1.2778,1.2778,129.21896468,2
1600697160,1.2768,1.2768,1.27672,1.27672,606.5440398,4
1600697220,1.27725,1.27738,1.27725,1.27738,2191.50384841,3
1600697280,1.27811,1.27811,1.27784,1.27785,323.16110601,3
1600697520,1.27787,1.27787,1.27787,1.27787,34.89462934,1
1600697580,1.27776,1.27776,1.27776,1.27776,26.95208802,1
1600697700,1.27843,1.27843,1.27843,1.27843,96.59504235,1
1600697940,1.27772,1.27772,1.27772,1.27772,56.68495445,1
1600698300,1.27651,1.27651,1.27651,1.27651,195.2645,1
1600698540,1.27542,1.27542,1.27541,1.27541,49.79355584,2
1600698660,1.27621,1.27621,1.27621,1.27621,16.5031617,1
1600698780,1.27614,1.27646,1.27614,1.2762,793.09707308,8
1600698900,1.27609,1.27611,1.27609,1.27611,420.72640146,2
1600699080,1.27611,1.27647,1.27608,1.27634,1292.10458588,6
1600699140,1.27522,1.27522,1.27499,1.27499,198.9347597,2
1600699200,1.27466,1.27466,1.27432,1.27432,1294.15153732,9
1600699260,1.27455,1.27455,1.27455,1.27455,99.99999763,1
1600699320,1.27511,1.27511,1.27511,1.27511,98.6043,1
1600699500,1.27463,1.27463,1.27462,1.27462,2E+2,4
1600699560,1.27535,1.27535,1.27535,1.27535,62.29153454,1
1600699620,1.27549,1.2755,1.27449,1.27449,804.89346289,8
1600699860,1.27537,1.27564,1.27442,1.27442,459.03214827,4
1600700280,1.27557,1.2757,1.27557,1.2757,781.563,4
1600700340,1.27456,1.27456,1.27455,1.27455,68.18478234,2
1600700400,1.27593,1.27593,1.27593,1.27593,191.33354231,1
1600700460,1.2761,1.2761,1.2761,1.2761,487.1462882,1
1600700580,1.27602,1.27602,1.27575,1.27575,258.17656204,3
1600700760,1.27637,1.27645,1.27637,1.27645,1292.51871919,3
1600701240,1.27435,1.27482,1.27434,1.27482,284.46969301,5
1600701300,1.27408,1.27408,1.27407,1.27407,260.09998234,2
1600701360,1.27481,1.27482,1.27481,1.27482,260.11298234,2
1600701420,1.27498,1.27498,1.27498,1.27498,58.82955026,1
1600701480,1.27498,1.27498,1.27498,1.27498,160.31545824,3
1600701540,1.27435,1.27435,1.27435,1.27435,16.34958998,1
1600702080,1.27507,1.27537,1.27507,1.27537,195.92812717,2
1600702140,1.27507,1.27507,1.27507,1.27507,472.42859776,4
1600702200,1.27527,1.27527,1.27437,1.27437,4103.55566468,5
1600702800,1.27487,1.275,1.27487,1.275,19607.8431,8
1600702980,1.27605,1.27629,1.27605,1.27629,296.60571385,3
1600703160,1.27505,1.27594,1.27505,1.27594,310.87710265,2
1600703340,1.27625,1.27625,1.27625,1.27625,195.3629,1
1600703460,1.27634,1.27634,1.27634,1.27634,390.7274,2
1600703520,1.27669,1.27669,1.27669,1.27669,348.94503281,2
1600703760,1.27572,1.27643,1.27572,1.27643,519.93760773,4
1600703940,1.27548,1.27548,1.27547,1.27547,260.00138234,2
1600704000,1.27554,1.27656,1.27553,1.27651,4258.09854748,12
1600704120,1.27637,1.27638,1.27637,1.27638,200.56773928,2
1600704780,1.27649,1.27653,1.27649,1.27653,105.15831546,2
1600705020,1.2764,1.27669,1.2764,1.27669,218.96566904,2
1600705140,1.27701,1.27701,1.27701,1.27701,68.19014729,1
1600705200,1.27701,1.27701,1.27701,1.27701,268.76756069,2
1600705260,1.27658,1.27658,1.27658,1.27658,195.366,1
1600705320,1.27676,1.27676,1.27676,1.27676,26.35507064,1
1600705560,1.27675,1.27675,1.27662,1.27662,293.02697412,2
1600705680,1.27695,1.27695,1.27695,1.27695,390.6433,2
1600706820,1.27605,1.27605,1.27605,1.27605,47.3572,1
1600706880,1.27602,1.27602,1.27601,1.27601,440.87415299,4
1600707000,1.27673,1.27674,1.27673,1.27674,203.80363744,2
1600707300,1.27558,1.27558,1.27558,1.27558,195.4148,1
1600707360,1.27634,1.27657,1.27634,1.27657,360.66746345,3
1600707720,1.27538,1.27538,1.27538,1.27538,179.92308174,1
1600707780,1.27462,1.27462,1.27461,1.27461,105.72982084,2
1600708140,1.27462,1.27498,1.27462,1.27498,612.04168971,5
1600709160,1.27478,1.27478,1.27477,1.27477,260.04728234,2
1600709220,1.27491,1.27491,1.2749,1.2749,195.4164,2
1600709700,1.27534,1.2761,1.27534,1.27609,333.84464912,6
1600709760,1.2761,1.2761,1.2761,1.2761,28.65400051,1
1600709880,1.27483,1.27483,1.27482,1.27482,245.76907187,2
1600710000,1.27549,1.2755,1.27469,1.27469,336.0816684,7
1600710300,1.27579,1.2758,1.27579,1.2758,237.55332777,2
1600710480,1.27475,1.27475,1.27475,1.27475,99.8004,1
1600710540,1.27549,1.27578,1.27549,1.27554,1159.83567743,8
1600710600,1.27554,1.27578,1.27554,1.27578,101.57616418,3
1600710660,1.27477,1.27477,1.27477,1.27477,64.60948234,1
1600710720,1.27502,1.2759,1.2746,1.2759,9E+2,6
1600710840,1.27515,1.27515,1.27515,1.27515,31.29545543,1
1600710960,1.27497,1.27523,1.27497,1.27497,1153.45026689,8
1600711020,1.27498,1.27498,1.27498,1.27498,98.4916,1
1600711080,1.27547,1.27547,1.27547,1.27547,195.4477,1
1600711140,1.27519,1.27519,1.27519,1.27519,243.37956889,2
1600711260,1.27592,1.27592,1.27592,1.27592,39.1717349,1
1600711380,1.27502,1.27502,1.27501,1.27501,288.347,2
1600712400,1.27597,1.27597,1.27597,1.27597,34.13928226,1
1600712580,1.27612,1.27631,1.27612,1.27631,899.11151839,4
1600712820,1.27531,1.27628,1.27531,1.27628,69.6018623,2
1600712880,1.27574,1.27574,1.27573,1.27573,142.6274,2
1600713120,1.27639,1.2764,1.27639,1.2764,89.08112403,2
1600713180,1.2764,1.2764,1.2764,1.2764,182.80844062,2
1600713300,1.27535,1.27535,1.27534,1.27534,260.06408234,2
1600713360,1.27599,1.27625,1.27599,1.27625,868.79086265,4
1600713420,1.276,1.276,1.276,1.276,135,1
1600713540,1.276,1.276,1.276,1.276,60.4423,1
1600713660,1.276,1.276,1.276,1.276,60.4423,1
1600713840,1.27515,1.27515,1.27514,1.27514,487.56008234,2
1600714140,1.27601,1.27601,1.27601,1.27601,62.46150108,1
1600714200,1.27601,1.27602,1.27601,1.27602,62.46106412,2
1600714440,1.27563,1.27563,1.27563,1.27563,260.01058234,2
1600714500,1.27578,1.27578,1.27578,1.27578,195.3805,1
1600714620,1.27591,1.27671,1.27566,1.27671,633.4494,3
1600714920,1.27718,1.27718,1.27718,1.27718,390.6038,2
1600715040,1.27744,1.27744,1.27744,1.27744,174.78253381,1
1600715100,1.27676,1.27676,1.27643,1.27643,499.99998234,5
1600715160,1.27773,1.27804,1.27731,1.27731,1213.48356578,6
1600715580,1.27735,1.27735,1.27665,1.2772,5446.7329,9
1600715820,1.27788,1.27789,1.27788,1.27789,419.54344449,4
1600715880,1.27789,1.27789,1.27789,1.27789,100.0627202,1
1600716060,1.2769,1.2769,1.27551,1.27551,4.8E+3,11
1600716360,1.27731,1.27823,1.27691,1.27823,445.80737169,5
1600717320,1.27707,1.27795,1.27702,1.27795,547.05428235,4
1600718040,1.27738,1.27738,1.27737,1.27737,259.70788234,2
1600718460,1.27837,1.27838,1.27837,1.27838,155.86583804,2
1600718520,1.27782,1.27817,1.27782,1.27817,1816.7655,4
1600718580,1.27814,1.27814,1.27814,1.27814,170.56949942,1
1600718760,1.27733,1.27733,1.27732,1.27732,259.71698234,2
1600718820,1.27733,1.27733,1.27732,1.27732,259.71698235,2
1600718880,1.27732,1.27732,1.27732,1.27732,195.1075,1
1600719060,1.27802,1.27825,1.27802,1.27807,420.9934186,7
1600719120,1.27804,1.27804,1.27804,1.27804,58.739,1
1600719180,1.27819,1.27821,1.27819,1.27821,159.70576039,2
1600719240,1.27746,1.27746,1.27745,1.27745,259.71478234,2
1600719420,1.27849,1.2785,1.27849,1.2785,259.68888234,3
1600719480,1.27856,1.27856,1.27856,1.27856,213.00458771,1
1600720020,1.27745,1.27745,1.27744,1.27744,534.06208234,2
1600720560,1.27865,1.27865,1.27865,1.27865,251.44645883,2
1600720980,1.27892,1.27904,1.27892,1.27904,649.81938234,4
1600721160,1.27892,1.27892,1.27892,1.27892,195.0672,1
1600721340,1.27817,1.27817,1.27816,1.27816,259.65458234,2
1600721520,1.27816,1.27816,1.27816,1.27816,195.0451,1
1600722540,1.27856,1.27857,1.27856,1.27857,133.80006244,2
1600723500,1.2781,1.2781,1.2781,1.2781,3E+1,1
1600724100,1.27912,1.27912,1.27912,1.27912,42.74845206,1
1600724160,1.27928,1.27928,1.27928,1.27928,52.4728204,1
1600724340,1.27928,1.27934,1.27928,1.27934,173.8616796,2
1600725000,1.27796,1.27796,1.27796,1.27796,1E+2,1
1600725180,1.27931,1.27931,1.27931,1.27931,169.71437728,1
1600725300,1.27931,1.27933,1.27931,1.27933,56.63382272,2
1600725360,1.2793,1.2793,1.2793,1.2793,5119.0664,3
1600725780,1.27894,1.27894,1.27894,1.27894,17.73789231,1
1600726260,1.27805,1.27806,1.27805,1.27805,195.0855,3
1600726320,1.27893,1.27894,1.27893,1.27894,137.73243651,2
1600726380,1.27894,1.27905,1.27894,1.27905,527.21254583,3
1600726620,1.27897,1.27897,1.27897,1.27897,84.91082668,1
1600726800,1.27897,1.27897,1.27897,1.27897,11.66602813,1
1600727280,1.27913,1.27913,1.27913,1.27913,34.74744552,1
1600727340,1.27913,1.27913,1.27913,1.27913,160.31665448,1
1600727700,1.27881,1.27881,1.27881,1.27881,195.1182,1
1600727940,1.27803,1.27803,1.27802,1.27802,442.98518234,3
1600729380,1.27817,1.27817,1.27816,1.27816,259.70098235,2
1600729560,1.27939,1.27962,1.27939,1.27962,5.5E+2,4
1600730940,1.27891,1.27891,1.27864,1.27864,458.57966164,3
1600731000,1.2789,1.2789,1.2789,1.2789,175.400735,1
1600732920,1.27813,1.27813,1.27813,1.27813,459.8410013,3
1600734060,1.27873,1.27873,1.27873,1.27873,77.9897,1
1600734240,1.27839,1.27839,1.27839,1.27839,68.6206,1
1600734900,1.27835,1.27835,1.27835,1.27835,15,1
1600738080,1.27707,1.27707,1.27683,1.27683,5E+2,4
1600738740,1.27808,1.27808,1.27808,1.27808,470.97824885,1
1600741260,1.27862,1.27874,1.27862,1.27874,419.27048484,3
1600741320,1.27862,1.27874,1.27862,1.27874,419.15993315,3
1600743480,1.27842,1.27842,1.27841,1.27841,7E+1,2
1600746300,1.27917,1.27917,1.27917,1.27917,1E+2,1
1600750800,1.27975,1.27975,1.27975,1.27975,4790.257,2
1600752840,1.27836,1.27857,1.27836,1.27857,464.98971203,3
1600753260,1.27757,1.27757,1.27724,1.27724,464.98,3
1600753860,1.27724,1.27724,1.27724,1.27724,23.2508259,1
1600754640,1.2771,1.2771,1.27694,1.27694,515.64226058,3
1600755780,1.27579,1.27579,1.27579,1.27579,49.9132368,1
1600756080,1.27639,1.27639,1.27639,1.27639,118.07723344,1
1600757580,1.27526,1.27526,1.27526,1.27526,195.5165,1
1600758240,1.27554,1.27554,1.27554,1.27554,1.5E+2,3
1600759260,1.27292,1.27292,1.27292,1.27292,195.8742,1
1600759620,1.27381,1.27381,1.27381,1.27381,65.21622242,1
1600759680,1.27381,1.27381,1.27381,1.27381,65.21622242,1
1600760040,1.27117,1.27117,1.27117,1.27117,196.2871,1
1600760220,1.27054,1.27054,1.27021,1.27021,196.68622242,2
1600760400,1.27168,1.27203,1.27168,1.27203,568.81701383,3
1600760640,1.2714,1.2714,1.2714,1.2714,392.5156,2
1600760700,1.27001,1.27001,1.27,1.27,230.00322242,4
1600760760,1.26961,1.26961,1.26961,1.26961,133.7587133,2
1600761180,1.27018,1.27018,1.27018,1.27018,3219.72598985,1
1600761240,1.27224,1.27278,1.27224,1.27278,130.43244484,2
1600761420,1.27283,1.27283,1.27283,1.27283,72.82292214,1
1600761540,1.27288,1.27288,1.27276,1.27276,264.67002242,3
1600761900,1.27469,1.27469,1.27469,1.27469,65.21622242,1
1600762380,1.27516,1.27516,1.27516,1.27516,195.5776,1
1600763160,1.2774,1.2774,1.2774,1.2774,41.1325263,1
1600764420,1.28031,1.28031,1.28031,1.28031,194.8832,1
1600764660,1.27949,1.27949,1.27949,1.27949,140.53935552,1
1600765680,1.27859,1.27866,1.27859,1.27866,455.49133383,2
1600765860,1.27773,1.27773,1.27766,1.27766,455.52102242,3
1600768620,1.27514,1.27514,1.27488,1.27488,499.99999559,5
1600768800,1.27628,1.27628,1.27628,1.27628,1E+1,2
1600770420,1.2776,1.2776,1.2776,1.2776,65,1
1600770600,1.28038,1.28075,1.28038,1.28075,128.59911801,2
1600770720,1.28115,1.28116,1.28115,1.28116,1287.62802279,2
1600770840,1.28095,1.28095,1.28095,1.28095,11.43377961,1
1600771560,1.28179,1.28179,1.28179,1.28179,156.07860882,1
1600771680,1.28268,1.28269,1.28268,1.28269,455.66634905,2
1600771740,1.28211,1.28326,1.28211,1.28326,650.20696365,4
1600772880,1.28317,1.28317,1.28317,1.28317,225.74121449,3
1600773240,1.28173,1.28173,1.19,1.2816,27411.99681491,26
1600773360,1.28199,1.28199,1.28199,1.28199,21.61069899,1
1600773540,1.28137,1.28137,1.27569,1.27569,13143.87,15
1600773780,1.282,1.28201,1.282,1.28201,238.15449206,2
1600773960,1.28152,1.28152,1.2812,1.28151,594.4342385,5
1600774560,1.28142,1.28142,1.28142,1.28142,68.7157,1
1600774620,1.28142,1.28142,1.28122,1.28122,127.99062965,2
1600776240,1.27688,1.27794,1.27688,1.27794,4.8E+3,13
1600777380,1.27613,1.27613,1.27612,1.27612,128.4960178,2
1600779660,1.27654,1.27654,1.27654,1.27654,27.13091638,1
1600779720,1.27769,1.27788,1.27769,1.27788,485.07603974,2
1600779900,1.27792,1.278,1.27792,1.278,291.19943591,3
1600779960,1.27711,1.27711,1.27696,1.27696,479.8496,2
1600780080,1.27727,1.27727,1.27648,1.27648,1504.7956471,7
1600780320,1.27759,1.278,1.27743,1.278,7409.81861506,7
1600780980,1.27609,1.27609,1.27583,1.27583,5E+2,5
1600782240,1.27549,1.27549,1.27549,1.27549,169.13534249,1
1600783500,1.27385,1.27385,1.27332,1.27332,231.62930344,2
1600784040,1.27422,1.27422,1.27422,1.27422,141.45657735,1
1600784160,1.27315,1.27315,1.27315,1.27315,2E+2,1
1600784340,1.27301,1.27301,1.27301,1.27301,195.7883,1
1600784700,1.27334,1.2735,1.27334,1.2735,81.6439413,2
1600784880,1.2732,1.2732,1.2732,1.2732,30.90229343,1
1600785060,1.27349,1.27349,1.27349,1.27349,408.82238,1
1600785180,1.27356,1.27356,1.27341,1.27341,4033.37324219,2
1600785300,1.27212,1.27247,1.27212,1.27229,1637.53808448,8
1600785420,1.27142,1.27142,1.27125,1.27125,330.15,3
1600785480,1.27241,1.27242,1.27079,1.27079,7237.49002884,9
1600785720,1.27074,1.27074,1.27074,1.27074,52.23780123,1
1600785900,1.27046,1.27046,1.27045,1.27045,5171.47590555,7
1600785960,1.27017,1.27017,1.27017,1.27017,43.6175,1
1600786200,1.27034,1.27034,1.27034,1.27034,39.36827935,1
1600786260,1.27047,1.27047,1.27047,1.27047,196.3757,1
1600786680,1.27071,1.27079,1.27049,1.27049,1536.61548815,9
1600786860,1.26848,1.26848,1.26848,1.26848,196.5572,1
1600786980,1.26943,1.26943,1.26943,1.26943,196.5417,1
1600787700,1.27001,1.27001,1.27,1.27,7969.713,5
1600788000,1.26952,1.26952,1.26952,1.26952,196.3742,1
1600788780,1.26909,1.26909,1.26909,1.26909,181.9792346,1
1600788840,1.26909,1.26909,1.26881,1.26881,557.3460654,3
1600788960,1.26974,1.27,1.26974,1.27,926.913,5
1600789680,1.26943,1.26943,1.26943,1.26943,64.41044308,1
1600790460,1.26938,1.26938,1.26913,1.26913,457.59713275,3
1600790520,1.26938,1.26938,1.26938,1.26938,196.3919,1
1600791000,1.27,1.27,1.27,1.27,65.61911209,1
1600792380,1.26865,1.26865,1.26864,1.26864,105.28372242,2
1600793460,1.26856,1.26856,1.26823,1.26823,252.6687,2
1600796280,1.26975,1.26975,1.26975,1.26975,196.3364,1
1600797180,1.26956,1.26956,1.2695,1.2695,344.7222,2
1600797480,1.26901,1.26901,1.26886,1.26886,344.9002,2
1600799220,1.26954,1.26954,1.26911,1.26911,1755,5
1600801260,1.2694,1.2694,1.2694,1.2694,1.5E+2,3
1600802340,1.26919,1.26919,1.26919,1.26919,100.53459551,1
1600804200,1.27097,1.27123,1.27097,1.27123,478.20754297,3
1600804500,1.27095,1.27096,1.27095,1.27096,259.49889087,2
1600804920,1.27167,1.27167,1.27167,1.27167,196.2316,1
1600805160,1.27167,1.27167,1.27167,1.27167,183.88261105,1
1600807620,1.27065,1.27065,1.2705,1.2705,3179.64073147,6
1600808040,1.27018,1.27018,1.27018,1.27018,97.7459,1
1600808940,1.26977,1.26977,1.26952,1.26952,421.1813,4
1600809120,1.26977,1.27111,1.26977,1.27111,457.92912242,3
1600812600,1.27021,1.27021,1.2702,1.2702,261.49872242,2
1600812780,1.2702,1.2702,1.2702,1.2702,392.565,2
1600812900,1.27006,1.27006,1.27006,1.27006,196.2832,1
1600814340,1.2699,1.2699,1.2699,1.2699,196.3056,1
1600814520,1.27103,1.27103,1.27103,1.27103,29.92895525,1
1600815720,1.26985,1.26985,1.26985,1.26985,1.1E+2,1
1600815960,1.27072,1.27072,1.27072,1.27072,100.50348959,2
1600816140,1.27088,1.27088,1.27088,1.27088,159.11014415,1
1600818180,1.27031,1.27031,1.26923,1.26923,2999.99997134,11
1600825740,1.2701,1.27023,1.2701,1.27023,589.2228,6
1600825800,1.2701,1.2701,1.2701,1.2701,392.7978,2
1600826160,1.2695,1.2695,1.26949,1.26949,48.999,2
1600827960,1.2698,1.2698,1.26822,1.26822,1596.4514,7
1600835580,1.26923,1.26923,1.26923,1.26923,196.5502,1
1600837680,1.26934,1.26949,1.26934,1.26949,487.68772378,2
1600840080,1.26892,1.26892,1.26892,1.26892,55.1982,1
1600841280,1.26749,1.26749,1.26749,1.26749,4732.50920714,2
1600843020,1.26748,1.26749,1.26748,1.26749,3034.81973463,3
1600843980,1.26653,1.26653,1.2664,1.2664,479.93818559,2
1600845060,1.26665,1.26666,1.26665,1.26666,262.69999128,2
1600847640,1.2664,1.2664,1.2664,1.2664,1E+1,1
1600848240,1.26648,1.26648,1.26648,1.26648,110.96061524,1
1600848420,1.26639,1.26639,1.26639,1.26639,394.1152,2
1600849500,1.26666,1.26666,1.26666,1.26666,479.28481647,3
1600849980,1.26685,1.26692,1.26685,1.26686,1817.08876645,13
1600850040,1.26686,1.26686,1.26686,1.26686,60.43659125,1
1600850100,1.26701,1.26701,1.26701,1.26701,196.9877,1
1600850340,1.26743,1.26743,1.26743,1.26743,12.9213,1
1600850940,1.26716,1.26716,1.26716,1.26716,228.8991,3
1600851480,1.26733,1.26733,1.26733,1.26733,127.6508214,1
1600852260,1.27049,1.27049,1.27033,1.27033,306.4822,2
1600852380,1.2693,1.2693,1.2693,1.2693,1.4E+2,1
1600853820,1.27043,1.27043,1.27043,1.27043,117.07902048,1
1600857480,1.27131,1.27131,1.27131,1.27131,98.175,1
1600857540,1.2706,1.2706,1.2706,1.2706,196.3927,1
1600858020,1.26976,1.26976,1.26976,1.26976,99.8004,1
1600858260,1.27035,1.27035,1.27035,1.27035,189.83044042,1
1600858320,1.27041,1.27041,1.27041,1.27041,979.32128,1
1600858380,1.27036,1.27036,1.27036,1.27036,196.4374,1
1600858440,1.27036,1.27036,1.27036,1.27036,118.12620044,2
1600858920,1.2703,1.2703,1.2703,1.2703,2E+2,1
1600858980,1.27045,1.27045,1.27045,1.27045,74.92345232,1
1600859160,1.27126,1.27126,1.27126,1.27126,409.85006,1
1600859880,1.27154,1.27154,1.27154,1.27154,196.3441,1
1600860060,1.27105,1.27105,1.27105,1.27105,1513.38098422,2
1600861140,1.271,1.271,1.271,1.271,14455.17920977,10
1600862280,1.2712,1.2712,1.2712,1.2712,392.7994,2
1600862340,1.2712,1.2712,1.2711,1.2711,1414.89521482,5
1600862460,1.27092,1.27092,1.27092,1.27092,1178.9166,9
1600862760,1.27004,1.27007,1.27004,1.27007,26648.99591319,14
1600862820,1.27007,1.27008,1.27007,1.27008,11855.59821675,11
1600863000,1.27008,1.27022,1.27008,1.27022,646.76877342,4
1600863120,1.27007,1.27007,1.27007,1.27007,356.78324816,1
1600864500,1.27172,1.27172,1.27172,1.27172,161.48373855,1
1600864620,1.27165,1.27165,1.27165,1.27165,196.3403,1
1600864920,1.27122,1.27122,1.27097,1.27097,538.7935,2
1600864980,1.2717,1.2717,1.2717,1.2717,196.3626,1
1600865040,1.27104,1.27104,1.27104,1.27104,196.4668,1
1600865160,1.27084,1.27084,1.27084,1.27084,136.69870385,2
1600865580,1.27144,1.27144,1.27125,1.27125,115.8151689,2
1600865700,1.27184,1.2719,1.27182,1.27182,10459.40944076,6
1600866000,1.27275,1.27275,1.27275,1.27275,10825.73993133,3
1600866060,1.27288,1.27288,1.27288,1.27288,3655.30126068,1
1600866300,1.27258,1.27262,1.27244,1.27262,2028.76092075,3
1600866480,1.27215,1.27215,1.27215,1.27215,14.8629222,1
1600866840,1.2719,1.2719,1.2719,1.2719,8228.8811,4
1600866900,1.27194,1.27194,1.27194,1.27194,9998.99995482,4
1600867020,1.27202,1.27202,1.27201,1.27201,234.89449128,2
1600867200,1.27191,1.27192,1.27191,1.27192,5386.46810561,4
1600867260,1.27198,1.27205,1.27198,1.27205,14133.04995431,5
1600867440,1.27055,1.27055,1.27029,1.27029,998,4
1600867920,1.27062,1.27062,1.27049,1.27049,3347.41786667,2
1600868040,1.27024,1.27024,1.27024,1.27024,99.2628,1
1600869120,1.27049,1.27049,1.27049,1.27049,196.1469,1
1600869180,1.27047,1.27047,1.27047,1.27047,34.2,3
1600869960,1.27055,1.27172,1.27055,1.27172,2688.49497167,9
1600870380,1.27033,1.27046,1.27033,1.2704,5735.29419344,4
1600870740,1.27008,1.27008,1.27008,1.27008,70.7165,1
1600871460,1.27091,1.27111,1.27091,1.27111,202.77314669,2
1600871820,1.27021,1.27021,1.27021,1.27021,196.36871068,1
1600871940,1.27021,1.27024,1.27021,1.27024,196.36498932,2
1600872360,1.2718,1.2718,1.2718,1.2718,196.1239,1
1600872960,1.27259,1.27259,1.27234,1.27234,412.5549,3
1600873140,1.2735,1.2763,1.2735,1.2746,21676.08785423,33
1600875000,1.27196,1.27196,1.27195,1.27195,97.21309128,2
1600875900,1.2717,1.2717,1.2717,1.2717,5,1
1600876320,1.27112,1.27112,1.27112,1.27112,41.4437,1
1600876380,1.27127,1.27221,1.27127,1.27221,21161.6826251,33
1600876440,1.27221,1.27255,1.27221,1.27221,883.10160345,10
1600876560,1.27202,1.27202,1.27202,1.27202,39.1617,1
1600876740,1.27221,1.27267,1.27221,1.27267,50.71899273,3
1600876800,1.27233,1.27233,1.27233,1.27233,196.0846,1
1600876860,1.27178,1.27178,1.27178,1.27178,196.05,1
1600878060,1.27387,1.27387,1.27387,1.27387,34.86792215,1
1600879620,1.27455,1.27455,1.27455,1.27455,69.85265387,1
1600879680,1.27346,1.27346,1.27346,1.27346,3E+1,3
1600879860,1.274,1.274,1.274,1.274,1E+3,1
1600879920,1.27313,1.27313,1.27313,1.27313,195.8036,1
1600880160,1.273,1.273,1.273,1.273,1E+3,1
1600880580,1.272,1.272,1.272,1.272,1E+3,1
1600880820,1.27192,1.27192,1.27192,1.27192,26.98149254,1
1600881660,1.27085,1.27085,1.27085,1.27085,272.6124,1
1600881780,1.27143,1.27143,1.27143,1.27143,132.921,1
1600881840,1.27143,1.27151,1.27143,1.27151,270.54956358,2
1600882020,1.27084,1.27084,1.2706,1.2706,980.6262,3
1600882260,1.2706,1.2706,1.2706,1.2706,392.3062,2
1600882800,1.27051,1.27051,1.27045,1.27045,491.0948,3
1600883100,1.27119,1.27139,1.27119,1.27139,281.09941302,2
1600884120,1.27011,1.27011,1.27011,1.27011,1090.40905814,3
1600884960,1.26992,1.26992,1.26992,1.26992,3875.1054,1
1600885620,1.26992,1.26992,1.26992,1.26992,40.01630023,1
1600885800,1.269,1.269,1.269,1.269,498.4555,1
1600885860,1.269,1.269,1.269,1.269,5E+2,3
1600886700,1.27026,1.27026,1.27026,1.27026,194.36091823,1
1600886760,1.27067,1.27067,1.27067,1.27067,109.9996065,1
1600886940,1.2693,1.2693,1.2692,1.2692,227.8842,2
1600887000,1.2693,1.2693,1.2693,1.2693,98.2238,1
1600887060,1.26949,1.26949,1.26949,1.26949,196.3534,1
1600887120,1.26935,1.26935,1.26876,1.26876,1.5E+3,7
1600887420,1.2682,1.2682,1.2679,1.2679,235.232,2
1600887900,1.26723,1.26723,1.26723,1.26723,196.6793,1
1600888020,1.26721,1.26722,1.26721,1.26722,226.918927,2
1600888200,1.26781,1.26791,1.26757,1.26791,2205.49453909,21
1600888260,1.26791,1.26839,1.26791,1.26809,1366.35618135,14
1600888320,1.2681,1.26825,1.26778,1.26778,867.63830978,12
1600888500,1.26807,1.26807,1.26807,1.26807,41.0694894,1
1600888560,1.26759,1.26759,1.26759,1.26759,106.2080856,1
1600888620,1.26759,1.26759,1.26757,1.26757,231.99169268,2
1600888740,1.26799,1.26799,1.26799,1.26799,196.5255,1
1600888800,1.26782,1.26782,1.26766,1.26766,297.79319268,3
1600888860,1.2678,1.2678,1.2678,1.2678,196.5502,1
1600889220,1.2674,1.26741,1.2674,1.26741,1999.99,2
1600889340,1.26763,1.26764,1.26763,1.26764,615.41265659,2
1600889460,1.26758,1.26759,1.26758,1.26759,516.01349129,2
1600889640,1.26838,1.26838,1.26838,1.26838,170.64184234,1
1600889760,1.26758,1.26759,1.26758,1.26758,284.79489128,6
1600889820,1.26759,1.26759,1.26759,1.26759,196.5587,1
1600890480,1.26796,1.26815,1.26796,1.26797,497.10111162,4
1600890840,1.26807,1.26807,1.26807,1.26807,102.01621361,1
1600890900,1.26822,1.26822,1.26822,1.26822,13.11680938,1
1600890960,1.26747,1.26747,1.26747,1.26747,174.3598,1
1600891020,1.2685,1.2685,1.2685,1.2685,45.60158516,1
1600891140,1.26868,1.26868,1.26868,1.26868,393.1236,2
1600891260,1.26884,1.269,1.26884,1.26884,566.7317373,5
1600891500,1.26795,1.26795,1.26794,1.26794,99.99999128,4
1600891800,1.26882,1.26883,1.26882,1.26883,258.89074312,2
1600892880,1.26813,1.26813,1.26813,1.26813,61.0822566,1
1600892940,1.26904,1.26904,1.26904,1.26904,196.6221,1
1600893420,1.26906,1.26906,1.26906,1.26906,151.25983011,1
1600893780,1.26829,1.26829,1.26828,1.26828,303.62497034,4
1600894020,1.26828,1.26828,1.26828,1.26828,393.1808,2
1600894080,1.26814,1.26909,1.26814,1.26909,373.74740353,3
1600894140,1.26942,1.26968,1.26942,1.26965,629.3912,3
1600894260,1.26907,1.26972,1.26883,1.26972,660.97305866,3
1600894320,1.26865,1.26865,1.26858,1.26858,393.6969,2
1600894380,1.26954,1.26967,1.26858,1.26967,644.1834,6
1600894500,1.26952,1.27039,1.26926,1.27039,294.41569662,4
1600894680,1.27093,1.27129,1.26997,1.26997,1702.56529386,9
1600894740,1.27093,1.27093,1.27093,1.27093,136.79313573,1
1600894800,1.26939,1.27097,1.26939,1.27097,680.52146427,4
1600894860,1.27093,1.27093,1.26991,1.26991,700.3525669,4
1600894980,1.26998,1.26998,1.26991,1.26991,382.0304,3
1600895040,1.2707,1.2707,1.26991,1.26991,664.21726001,5
1600895160,1.2692,1.2692,1.2692,1.2692,196.4707,1
1600895700,1.26972,1.26972,1.26972,1.26972,305.10880987,2
1600895820,1.26999,1.27,1.26999,1.27,262.5127,2
1600896000,1.26972,1.26972,1.26971,1.26971,163.56976003,2
1600896060,1.26971,1.26971,1.26945,1.26945,479.91772207,2
